conversation_id,turn_id,user_input,paraphrase,translation_en,intent,entities,assistant_response,was_helpful,user_rating,user_satisfaction,needs_clarification,context_city,context_task,time_period
356cf14b-7d1e-4491-823a-b8220db2c806,2,lave øhm mad,lave øhm mad,[EN] lave [...],påmindelse,[],Hvilken tid?. Jeg sætter alarmen til 08:30.,True,4.7,7.5,True,,lave mad,morning
98aa3591-3a65-41e2-b696-5a7252725b84,1,Væk mig ved måske 21:15,Væk mig ved måske 21:15,[EN] ved måske 21:15 [...],alarm,"[('time', '21:15'), ('number', '1'), ('number', '2'), ('number', '5'), ('number', '15')]",Du vil blive vækket klokken 21:15. Husk at gå tidligt i seng! ,True,4.8,7.2,False,,,evening
50875091-251c-41ad-b204-1c4283ff307a,1,Hvad er meningen med livet?,Hvad er meningen med livet venligst?,[EN] med [...],out_of_scope,[],"Mine evner er begrænset til kalender, vejr og nyheder.",False,2.0,6.6,False,,,morning
307b3512-49b7-49ef-b45c-7115c9666bea,3,lave mad,lave mad,[EN] lave [...],påmindelse,"[('task', 'lave mad')]",Hvad skal jeg minde dig om? Jeg sætter påmindelse for 'besøge ven'.,True,4.9,8.2,True,,lave mad,afternoon
8a85abcd-43a7-4c02-9374-00edcfff858b,2,10:00,10:00,[EN] 10:00 [...],påmindelse,"[('time', '10:00'), ('number', '1'), ('number', '10')]",Hvilken tid?. Alarm sat til 15:30.,True,4.7,7.8,True,,træne,morning
68af5b67-6df9-4cce-a942-646c0f19e8a9,1,Hvad er altså der sket inden for økonomien?,Hvad er altså der sket inden for økonomien tak?,[EN] inden sket der økonomien? [...],nyheder,"[('topic', 'økonomien')]",Her er de seneste opdateringer om økonomien: [Info],True,4.0,7.3,False,,,evening
146b66fb-7b9d-4066-baa3-5dd24564f7ca,2,Jeg skal jo op klokken 18:00,Jeg skal øhm jo op klokken 18:00,[EN] klokken Jeg [...],alarm,"[('time', '18:00'), ('number', '1'), ('number', '8'), ('number', '18')]",Alarm konfigureret til 18:00. Husk at gå tidligt i seng! ,True,4.0,7.5,False,,,morning
dadfe354-be74-429b-9379-b5dc0652b74b,4,Hvad er definitionen af bæredygtighed?,Hvad er definitionen af bæredygtighed lige nu?,[EN] er definitionen Hvad [...],spørgsmål,"[('word', 'bæredygtighed')]",bæredygtighed betyder 'bæredygtighede' på engelsk.,True,4.5,8.0,False,,,afternoon
1cb25ec6-de2a-4beb-bf4a-c05b36b6ee5f,2,jo Aarhus,jo Aarhus,[EN] Aarhus [...],vejrudsigten,"[('city', 'Aarhus')]"," Som du spurgte om tidligere, I morgen bliver det snebyger i Aarhus I aften kommer der ",True,4.4,7.4,False,Aarhus,,morning
4630f9a9-4c82-4836-a32c-61ad22e1e0d0,1,Hvad er nyhederne om teknologi?,Hvad er nyhederne om teknologi tak?,[EN] Hvad nyhederne [...],nyheder,"[('topic', 'teknologi')]",Her er de seneste opdateringer om teknologi: [Info],True,4.2,7.3,False,,,evening
6e88ab90-6473-4652-8993-bdfbf8178efa,1,Kan du påminde mig om hente børn senere?,Kan du påminde mig om hente børn senere venligst?,[EN] mig du børn Kan [...],påmindelse,"[('task', 'hente børn')]",Hvad skal jeg minde dig om? Jeg sætter påmindelse for 'studere'.,True,4.7,7.4,True,,hente børn,morning
b6fb5019-4aa4-4f54-b27d-42dd408a85c6,3,Hvor mange måske bor jo der i Herning?,Hvor mange måske bor jo hvad der i Herning lige øhm nu?,[EN] måske der bor [...],spørgsmål,"[('city', 'Herning')]",Der bor ca. 50.000 mennesker i Herning.,True,4.3,7.9,False,Herning,,morning
91869bf7-beee-459b-877d-480b9f3e9839,3,Vis vejrudsigten for Frederiksberg,Vis mig lige vejrudsigten for Frederiksberg,[EN] vejrudsigten [...],vejrudsigten,"[('city', 'Frederiksberg')]",I Frederiksberg forventes regn i dag. I aften kommer der ,True,4.2,7.9,False,Frederiksberg,,morning
cdd38eff-a58d-40a5-9aa7-aeaedd6681d2,2,Hvad er den bedste kaffe måske i måske verden?,Hvad er den bedste kaffe måske i måske verden lige nu?,[EN] kaffe er bedste måske [...],out_of_scope,[],Jeg har ikke information om det emne.,False,1.0,6.2,False,,,night
7b5b0465-1bfb-4250-92ba-e053cded858b,3,Kan du sådan sætte alarm lige til 07:00?,Kan du måske sådan sætte alarm lige til 07:00.,[EN] til du alarm [...],alarm,"[('time', '07:00')]",Alarm planlagt til 07:00. Husk at gå tidligt i seng! ,False,4.9,7.5,False,,,evening
d2e10ad8-d969-44ac-a60c-767d3689d13a,2,Hvordan bliver vejret i Randers i dag?,Hvordan er det med bliver vejret i Randers i dag.,[EN] i bliver dag? [...],vejrudsigten,"[('city', 'Randers')]",Vejrudsigt for Randers: byger Aftenen bliver ,True,4.0,7.5,False,Randers,,night
7c6f22cd-54d6-447c-8ebf-aca855f397bf,3,Hvem er den bedste fodboldspiller okay nogensinde?,Hvem er den bedste fodboldspiller okay nogensinde venligst?,[EN] nogensinde? er den okay [...],out_of_scope,[],Jeg er ikke udstyret til at håndtere den forespørgsel.,False,1.9,5.8,False,,,afternoon
9abf1500-9edc-4983-b817-0f6409007f1c,1,måske Kan jo du synge jo en sang jo for mig?,måske Kan jo du synge jo en sang jo for mig for mig?,[EN] måske jo for jo synge du jo [...],out_of_scope,[],"Mine evner er begrænset til kalender, vejr og nyheder.",False,2.5,6.6,False,,,night
392548c4-2b58-436c-8579-3edc599b46c2,3,okay Hvornår blev Danmark medlem af EU?,okay Hvornår blev Danmark medlem af EU tak?,[EN] Hvornår blev [...],spørgsmål,[],Danmarks statsminister er Mette Frederiksen.,True,4.5,7.7,False,,,evening
0400c0b0-d592-45b8-8f8e-6fe683fdc082,1,øhm Har du nyheder om sundhed?,øhm Har du nyheder om sundhed i dag?,[EN] nyheder du Har [...],nyheder,"[('word', 'sundhed'), ('topic', 'sundhed')]",Nyheder om sundhed: [Oplysninger],True,4.8,7.3,False,,,evening
22a9fee0-d9b1-4319-bc51-8ffcde5800ae,2,Væk mig ved 21:15,Væk mig ved 21:15,[EN] mig [...],alarm,"[('time', '21:15'), ('number', '2'), ('number', '5'), ('number', '15')]",Alarm indstillet til 21:15. Husk at gå tidligt i seng! ,True,4.8,7.5,False,,,night
5f526832-6223-4d03-8131-7180c2e7815f,4,Giv mig seneste nyhedsopdatering,Giv mig seneste nyhedsopdatering,[EN] Giv nyhedsopdatering [...],nyheder,[],Er der et specifikt nyhedsemne du søger?,True,4.6,7.6,True,,,afternoon
bc4864a8-5594-496c-a971-9142d15e2cdc,1,Hvad er definitionen måske af jo arbejde?,Hvad er definitionen måske af jo arbejde i dag?,[EN] af er [...],spørgsmål,[],Danmarks statsminister er Lars Løkke Rasmussen.,False,4.9,7.2,False,,,afternoon
ee2de087-3d4d-4153-8aaa-2becba916c23,1,Væk mig klokken 15:30,Væk mig klokken 15:30,[EN] 15:30 mig [...],alarm,"[('number', '1'), ('number', '3'), ('number', '15')]",Alarm indstillet til 18:00. Husk at gå tidligt i seng! ,True,4.0,7.2,False,,,morning
37cb60dc-eaa2-4aee-a63e-3265ca0d22f1,2,altså Sæt alarm til klokken 07:00,altså Lav alarm til klokken 07:00,[EN] Sæt alarm [...],alarm,"[('time', '07:00')]",Jeg vækker dig klokken 07:00. Husk at gå tidligt i seng! ,True,4.3,7.4,False,,,night
2e599e5a-cab2-4d18-b1c2-edbcc170b568,5,Vær sød at vække mig klokken 18:00,Vær sød at vække mig klokken 18:00,[EN] at sød [...],alarm,"[('time', '18:00'), ('number', '1'), ('number', '8'), ('number', '18')]",Alarm indstillet til 18:00. Godnat! ,True,4.4,8.1,False,,,afternoon
85761170-cbb8-478c-8b6d-d9f455a6ddf3,2,Jeg skal op klokken 18:00,Jeg skal op klokken 18:00,[EN] Jeg klokken [...],alarm,"[('time', '18:00'), ('number', '1'), ('number', '8'), ('number', '18')]",Vækkeur sat til 18:00. Husk at gå tidligt i seng! ,True,4.0,7.5,False,,,evening
8f6528d5-fb61-4a95-87a2-7968b86ec236,1,Hvad jo er de seneste nyheder?,Hvad jo er de seneste nyt venligst?,[EN] jo Hvad [...],nyheder,[],Hvilken type nyheder ønsker du?,False,4.8,7.1,True,,,night
9c15c757-d117-469f-8fb0-55630d6f45ec,1,jo Skal jeg tage øv paraply lige med i Esbjerg?,jo Skal jeg tage øv paraply lige med i Esbjerg i dag?,[EN] jeg Esbjerg? tage [...],vejrudsigten,"[('city', 'Esbjerg')]"," Som du spurgte om tidligere, I dag bliver det tåge i Esbjerg med op til 22 grader. I aften kommer der ",True,3.9,7.2,False,Esbjerg,,evening
24630f80-05fa-4d60-8652-c0dde2a58e2c,1,Mind mig om træne når jo klokken er 08:30,Mind mig om træne når jo klokken er 08:30,[EN] når træne om er klokken [...],påmindelse,"[('task', 'træne'), ('time', '08:30'), ('number', '3'), ('number', '8'), ('number', '30')]",Noteret - du vil blive mindet om træne ved 08:30.,True,4.3,7.4,False,,træne,evening
a1ec0970-e010-4139-8ea8-ab2a247591a9,1,Giv mig jo seneste altså nyhedsopdatering,Giv mig jo seneste altså nyhedsopdatering,[EN] seneste nyhedsopdatering [...],nyheder,[],Er der et specifikt nyhedsemne du søger?,False,5.0,7.1,True,,,afternoon
573c3c5f-a63b-4099-aaef-146b0c92441b,1,hvad Hvordan hvad er vindforholdene øv i Herning?,hvad Hvordan er det med hvad er vindforholdene øv i Herning venligst?,[EN] er Herning? i hvad [...],vejrudsigten,"[('city', 'Herning')]"," Som du spurgte om tidligere, For Herning forventes byger med temperaturer omkring 17 grader. I aften kommer der ",True,4.0,7.2,False,Herning,,night
6ee3bf13-de95-4842-bb82-599b2b52e51b,1,Vil det sne i Horsens i morgen?,Vil det sne i Horsens i morgen.,[EN] Horsens i Vil morgen? [...],vejrudsigten,"[('city', 'Horsens')]"," Som du spurgte om tidligere, I morgen bliver det storm i Horsens Aftenen bliver ",True,5.0,7.2,False,Horsens,,morning
e3274c8c-01af-4f31-9508-e61ba7c04e77,3,Hvordan laver jeg en omelet?,Hvad er laver jeg en omelet venligst?,[EN] jeg [...],out_of_scope,[],Jeg er kun programmeret til at hjælpe med praktiske opgaver.,False,2.2,5.8,False,,,night
3eb77aa8-608e-4366-bdcb-fc5e756c8048,3,Hvem vandt øhm seneste VM i fodbold?,Hvem sådan vandt øhm seneste VM i fodbold.,[EN] Hvem fodbold? VM i [...],spørgsmål,[],Danmarks statsminister er Mette Frederiksen.,True,4.4,7.6,False,,,morning
14929d1a-b41b-4122-91c8-c82515cb30c4,1,Sæt påmindelse om møde øv med chefen klokken 13:45,Opret påmindelse om møde øv med chefen klokken 13:45,[EN] påmindelse med om møde 13:45 [...],påmindelse,"[('time', '13:45'), ('number', '1'), ('number', '3'), ('number', '4'), ('number', '5'), ('number', '13')]",Hvad skal jeg minde dig om? Påmindelse sat for 'møde med chefen'.,True,4.6,7.4,True,,,night
5d97d89f-9272-4ca3-9e0d-005ca88a5099,4,aflevere øv rapporten,aflevere øv rapporten,[EN] rapporten [...],påmindelse,[],Hvilken tid?. Jeg sætter alarmen til 15:30.,False,4.1,8.4,True,,aflevere rapporten,afternoon
133fce9b-50b1-46e9-ab64-078dacf83633,3,lige bestille tid,lige bestille tid,[EN] tid [...],påmindelse,"[('task', 'bestille tid')]",Hvilken tid?. Alarm sat til 21:15.,True,4.3,8.0,True,,bestille tid,morning
47411154-b9e5-4991-a7ad-68eda0b8ebb4,3,Sæt alarm til 10:00 i morgen,Indstil alarm til 10:00 i morgen,[EN] morgen til i alarm [...],alarm,"[('time', '10:00'), ('number', '1'), ('number', '10')]",Vækkeur sat til 10:00. Husk at gå tidligt i seng! ,True,4.6,7.7,False,Aarhus,,afternoon
f89b7e36-4879-4279-876e-0adb2f01d30a,1,nå Hvad er 52 plus altså 72?,nå Hvad er 52 plus altså 72 tak?,[EN] nå 72? [...],spørgsmål,"[('number', '2'), ('number', '52')]",85 + 67 = 152.,True,4.0,7.3,False,,,afternoon
c2e2d4d4-60fd-474c-971a-54c7c368ccbf,2,øv Næstved,øv Næstved,[EN] øv [...],vejrudsigten,"[('city', 'Næstved')]",Vejret i Næstved viser solskin for i dag. I aften kommer der ,True,5.0,7.4,False,Næstved,,evening
6eb714c4-baa5-4132-8409-3a0a1a55b015,1,Skal jeg tage paraply med i Næstved?,Skal jeg tage paraply med i Næstved lige nu?,[EN] paraply tage i Næstved? [...],vejrudsigten,"[('city', 'Næstved')]","Vejret i Næstved: Let skyet, maks 19 grader. I aften kommer der ",True,4.0,7.2,False,Næstved,,morning
aa3d02a4-6d9a-4042-a6af-117757239af9,1,Kan du fortælle en vittighed?,Kan du fortælle en vittighed for mig?,[EN] en du [...],out_of_scope,[],Jeg er ikke udstyret til at håndtere den forespørgsel.,False,1.0,6.6,False,,,afternoon
e84cfae7-430e-4feb-9434-427acddd6565,2,Kan du synge en sådan sang okay for mig?,Kan du synge en lige sådan sang okay for mig.,[EN] mig? Kan synge [...],out_of_scope,[],Jeg kan desværre ikke svare på det.,False,1.6,6.2,False,,,evening
c03100b0-77c9-4c14-8c37-3eb1b4ab4912,1,Jeg skal betale øv regninger klokken 08:30,Jeg skal betale øv regninger måske klokken jo 08:30,[EN] 08:30 Jeg skal [...],påmindelse,"[('time', '08:30'), ('number', '3')]",Hvad skal jeg minde dig om? Jeg sætter påmindelse for 'aflevere rapporten'.,True,4.0,7.4,True,,,afternoon
e3ca72fc-fb17-4abb-9b10-e1d9f32bce75,1,Husk mig på i morgen,Husk mig på i morgen,[EN] på [...],påmindelse,[],Hvilken tid?. Jeg sætter alarmen til 09:15.,True,3.8,7.1,True,,,evening
2e685a0c-3ed4-45fe-b393-51b5985004e6,1,øhm Bliver det regn i morgen?,nå øhm Bliver det nå regn altså i morgen lige nu?,[EN] øhm Bliver [...],vejrudsigten,[],"Vejret i Aalborg: Let skyet, maks 19 grader. Aftenen bliver ",True,3.6,7.1,False,,,night
7c6f22cd-54d6-447c-8ebf-aca855f397bf,4,nå Hvem skrev 'Den lille havfrue'?,nå Hvem skrev 'Den lille havfrue'.,[EN] Hvem lille [...],out_of_scope,[],"Beklager, jeg kan ikke hjælpe med det.",False,2.3,5.4,False,,,afternoon
91912a4e-7033-4982-82d5-83d579b8ec15,5,13:45,13:45,[EN] 13:45 [...],påmindelse,"[('time', '13:45'), ('number', '1'), ('number', '3'), ('number', '4'), ('number', '5'), ('number', '13'), ('number', '45')]",Hvilken opgave? Påmindelse sat for 'møde med chefen'.,True,4.8,8.9,True,,,night
ff989b93-292c-4311-8cc2-6db57080dca9,4,Væk mig klokken,Væk mig klokken,[EN] klokken [...],alarm,[],Vækkeur sat til 09:15. Husk at gå tidligt i seng! ,False,5.0,7.8,False,,,night
93984a60-5b7d-4a44-917d-f51dfcfc8d73,3,Jeg skal jo klokken 08:30,Jeg skal jo klokken 08:30,[EN] klokken 08:30 skal [...],påmindelse,"[('number', '3'), ('number', '8'), ('number', '30')]",Jeg er ikke sikker på tidspunktet. Jeg sætter alarmen til 08:30.,True,4.0,7.8,True,,,night
15c1671e-346c-49cc-987e-068e6d180d3e,1,Hvad er de vigtigste nyheder lige nu?,Hvad er de vigtigste måske nyheder lige nu for mig?,[EN] er vigtigste nyheder Hvad [...],nyheder,[],Er der et specifikt nyhedsemne du søger?,True,4.9,7.1,True,,,night
7446e756-da70-43f5-8b77-d4d3eaca11a6,2,Sæt alarm til 15:30 i morgen,Konfigurér alarm til 15:30 i morgen,[EN] Sæt morgen alarm [...],alarm,"[('time', '15:30'), ('number', '1'), ('number', '15')]",Alarm planlagt til 15:30. Godnat! ,True,4.3,7.5,False,,,morning
d6589027-2f89-4c55-a3f9-a5b493c64f08,3,Vis vejrudsigten for Esbjerg Hvordan ser udsigterne jo ud?,Få mig vejrudsigten for Esbjerg Hvad er ser udsigterne jo ud lige nu?,[EN] Vis Hvordan vejrudsigten udsigterne ud? jo [...],vejrudsigten,[],"Goddag, skal det være for en bestemt by?. Her er vejret i Næstved.",True,3.8,7.6,True,Esbjerg,,morning
5b1f531d-c954-4e24-a137-1cc96984195f,1,måske Hvad er måske 20 hvad plus 78?,måske Hvad er måske 20 hvad plus okay 78 i dag?,[EN] Hvad måske [...],spørgsmål,"[('number', '7'), ('number', '8'), ('number', '20')]",11 + 41 = 52.,True,4.0,7.3,False,,,morning
ddbec02f-3841-4d83-80d1-6d8c474cccea,2,Hvad er kvadratroden altså af 144?,Hvad er kvadratroden altså af 144 venligst?,[EN] af [...],out_of_scope,"[('number', '1'), ('number', '14'), ('number', '44')]",Det spørgsmål kan jeg ikke besvare.,False,1.5,6.2,False,,,afternoon
77be3cce-252e-4744-98ee-938e5f6c333d,4,Hvordan bliver vejret måske i Silkeborg i dag?,Hvordan er bliver vejret måske i Silkeborg i dag for mig?,[EN] dag? måske i [...],vejrudsigten,[],"Goddag, jeg kunne ikke genkende byen. Her er vejret i København.",False,4.3,7.8,True,Silkeborg,,afternoon
56c0e5b0-ac6a-4861-bd0c-8507d16cf14d,3,Hvor mange bor der i Aalborg?,Hvor mange bor der i Aalborg i dag?,[EN] i Hvor [...],spørgsmål,[],Danmarks statsminister er Mette Frederiksen.,True,4.7,7.6,False,,,afternoon
8ef9f4cb-a47a-4d39-9c04-0321778b156e,1,Hvem er den nuværende øv monark i Polen?,Hvem er den nuværende øv monark i Polen for mig?,[EN] i den er Polen? øv [...],spørgsmål,"[('country', 'Polen')]",Hovedstaden i Polen er Warszawa.,True,4.8,7.3,False,,,night
71a87bf0-6e41-4438-af55-464de541b39d,4,mtøde med chefen,sådan mtøde okay med chefen,[EN] chefen [...],påmindelse,[],Hvilken opgave? Jeg sætter påmindelse for 'besøge ven'.,True,5.0,7.9,True,,møde med chefen,morning
0632cc1e-9be9-4861-8fc7-f9db5df0751a,1,okay Sæt en vækkeur til,okay Aktiver en vækkeur til,[EN] vækkeur Sæt [...],alarm,[],Jeg vækker dig klokken 09:15. Godnat! ,True,4.3,7.1,False,,,morning
e48c8694-ef4c-46a8-ba6d-ebc6b2b69027,2,Hvad er øv hovedstaden i Finland?,Hvad er øv hovedstaden måske i Finland lige nu?,[EN] øv i Hvad Finland? [...],spørgsmål,"[('country', 'Finland')]",Befolkningstallet i Finland er omkring ukendt.,True,4.0,7.5,False,,,night
457b0a97-aeda-47b4-b2e5-b8ae7c8171d6,3,Find mig nyheder om politik fra sådan i dag,Find mig nyheder jo om politik fra sådan i øhm dag,[EN] nyheder sådan politik [...],nyheder,"[('topic', 'politik')]",Her er de seneste opdateringer om politik: [Info],True,4.4,7.6,False,,,night
47411154-b9e5-4991-a7ad-68eda0b8ebb4,1,Hvordan øhm ser vejret ud i weekenden i jo Aarhus?,Hvad er øhm ser vejret ud i weekenden i jo Aarhus for mig?,[EN] Hvordan i øhm i Aarhus? [...],vejrudsigten,"[('city', 'Aarhus')]",Vejret i Aarhus viser skyet for i dag. Aftenen bliver ,True,4.5,7.2,False,Aarhus,,afternoon
a74f312b-9c79-4e67-9b2b-5790cb1d843e,1,Kan øhm du fortælle nå en vittighed?,Kan øhm du fortælle nå en vittighed lige nu?,[EN] en fortælle øhm [...],out_of_scope,[],Jeg er kun programmeret til at hjælpe med praktiske opgaver.,False,2.2,6.6,False,,,night
2f6cb57e-f881-4303-9e81-4b1a14e27eb3,2,Vis overskrifter fra i dag,Find overskrifter fra i dag,[EN] Vis fra [...],nyheder,[],Her er de seneste opdateringer om teknologi: [Info],True,4.2,7.4,False,,,night
c3001abd-bd7d-494f-998a-7823e8590555,1,Hvad er der altså sket inden for sport?,Hvad er der altså sket inden for sport tak?,[EN] der sket [...],nyheder,"[('topic', 'sport')]",Her er de seneste opdateringer om sport: [Info],True,4.0,7.3,False,,,evening
bb17b7f0-e06c-4877-966b-08a93ee07234,3,Vær okay sød at vække mig klokken 08:30,Vær okay sød at vække mig klokken 08:30,[EN] vække at 08:30 Vær sød [...],alarm,"[('time', '08:30'), ('number', '3'), ('number', '8')]",Du vil blive vækket klokken 08:30. Godnat! ,True,4.4,7.8,False,,,afternoon
72bdd68f-0d2c-4c0e-95b3-3269420de3db,2,Er der solskin lige i Horsens nu?,Er der solskin lige i Horsens nu venligst?,[EN] solskin der [...],vejrudsigten,"[('city', 'Horsens')]"," Som du spurgte om tidligere, Her er vejrudsigten for Horsens: Solskin hele dagen med 22 grader. I aften kommer der ",True,5.0,7.5,False,Horsens,,night
263486b3-8fca-4b8a-b0d5-f47c148ed8ad,1,Jeg har brug for en alarm klokken måske 08:30,Jeg har brug for en alarm klokken måske 08:30,[EN] har 08:30 Jeg en [...],alarm,"[('time', '08:30'), ('number', '8'), ('number', '30')]",Jeg sætter vækkeur til 08:30. Husk at gå tidligt i seng! ,True,4.8,7.2,False,,,evening
4945cf86-7221-47a3-b9ce-b184dcaa03e1,2,Hvordan ser vejret ud i weekenden hvad i Roskilde? Hvordan ser udsigterne ud?,Hvordan ser ser vejret ud i weekenden hvad hvad i Roskilde? Hvordan ser ser udsigterne okay ud.,[EN] hvad ud? ud ser [...],vejrudsigten,"[('city', 'Roskilde')]",Prognosen for Roskilde: regn og 16 grader. I aften kommer der ,True,4.0,7.6,False,Roskilde,,evening
b37285c5-6ce3-4970-b71b-5b9390206a57,2,Fortæl seneste nyt om teknologi,Oplys mig om nyhederne om teknologi,[EN] Fortæl [...],nyheder,"[('topic', 'teknologi')]",Her er dagens vigtigste nyheder om teknologi: [Sammendrag],True,4.3,7.5,False,Esbjerg,,night
26456c54-9f3f-4bd4-8d14-6ed8440fa1ef,1,Sæt alarm til klokken 13:45,Indstil alarm til klokken 13:45,[EN] klokken alarm 13:45 [...],alarm,"[('number', '1'), ('number', '3'), ('number', '5'), ('number', '13')]",Jeg sætter vækkeur til 08:30. Husk at gå tidligt i seng! ,True,5.0,7.2,False,,,night
02e56a7b-f6b8-49ca-97ac-f5c4bd747101,2,Hvad med i morgen?,Hvad med i morgen i dag?,[EN] med [...],vejrudsigten,[],"Goddag, hvilken by?. Her er vejret i Roskilde.",True,4.4,7.4,True,Esbjerg,,morning
61d5b2ff-fe55-4a96-983d-2e4992ef1735,1,Væk mig klokken 18:00,Væk mig klokken 18:00,[EN] klokken [...],alarm,"[('time', '18:00'), ('number', '8'), ('number', '18')]",Jeg vækker dig klokken 18:00. Godnat! ,True,4.6,7.2,False,,,evening
b549be43-c638-43ce-a819-4e9b2dce1288,2,Sæt alarm til klokken,Lav alarm til klokken,[EN] Sæt alarm [...],alarm,[],Jeg sætter vækkeur til 13:45. Husk at gå tidligt i seng! ,True,4.6,7.2,False,,,afternoon
7b54e4bd-c2d1-44e8-aa7f-6911d2dfb2c7,3,Hvem er den nuværende altså monark i Østrig?,Hvem er den nuværende altså monark i Østrig.,[EN] nuværende Hvem monark [...],spørgsmål,"[('country', 'Østrig')]",Østrig's hovedstad er Ukendt med en befolkning på ukendt.,True,4.1,7.8,False,,,afternoon
